4429	出入	出入	chū rù	entrar y salir; discrepancia; divergencia	come in and go out; discrepancy; divergence		出入	FALSE	
4430	出事	出事	chū shì	reunirse con un contratiempo; tener un accidente	meet with a mishap; have an accident		出事	FALSE	
4431	出名	出名	chū míng	famoso; bien conocido	famous; well-known		出名	FALSE	
4432	出台	出臺	chū tái	introducido; ser publicado	introduced; be published		出台	FALSE	
4433	初等	初等	chū děng	elemental; primario; rudimentario	elementary; primary; rudimentary		初等	FALSE	
4434	除	除	chú	excepto	except		除	FALSE	
4435	出行	出行	chū xíng	viajar; viaje; moverse	travel; trip; getting around		出行	FALSE	
4436	厨师	廚師	chú shī	cocinero; cocinar	chef; cook		厨师	FALSE	
4437	储存	儲存	chǔcún	almacenamiento	Storage		储存	FALSE	
4438	处处	處處	chù chù	en todos lados; con todo respeto	everywhere; in all respects		处处	FALSE	
4439	处长	處長	chù zhǎng	el jefe de un departamento; jefe de sección	the head of a department; section chief		处长	FALSE	
4440	传输	傳輸	chuán shū	transmisión; transporte	transmission; transport		传输	FALSE	
4441	传媒	傳媒	chuán méi	medios de comunicación	media		传媒	FALSE	
4442	传言	傳言	chuán yán	rumores; rumor; pasar un mensaje	hearsay; rumour; pass on a message		传言	FALSE	
4443	传出	傳出	chuán chū	eferente; salga; venir a través de	efferent; come out; come through		传出	FALSE	
4444	船员	船員	chuán yuán	multitud; crewman; barquero	crew; crewman; waterman		船员	FALSE	
4445	船只	船隻	chuán zhī	barco; buque; artesanía	ship; vessel; craft		船只	FALSE	
4446	船长	船長	chuán zhǎng	capitán; patrón	captain; skipper		船长	FALSE	
4447	串	串	chuàn	hilo, clúster	strand, cluster		串	FALSE	
4448	窗口	窗口	chuāng kǒu	ventana; postigo	window; wicket		窗口	FALSE	
4449	创建	創建	chuàng jiàn	encontró; establecer; creación	found; establish; creation		创建	FALSE	
4450	创意	創意	chuàng yì	creatividad	creativity		创意	FALSE	
4451	创办	創辦	chuàng bàn	establecer; encontró	establish; found		创办	FALSE	
4452	此处	此處	cǐ chù	aquí; este lugar	here; this place		此处	FALSE	
4453	此前	此前	cǐ qián	antes	before		此前	FALSE	
4454	此次	此次	cǐ cì	esta vez	this time		此次	FALSE	
4455	此事	此事	cǐ shì	este asunto	this matter		此事	FALSE	
4456	次数	次數	cì shù	frecuencia; numero de veces	frequency; number of times		次数	FALSE	
4457	此致	此致	cǐ zhì	saludos; atentamente; con los mejores deseos	regards; sincerely; with the best wishes		此致	FALSE	
4458	从不	從不	cóng bù	nunca; nunca jamás	never; never ever		从不	FALSE	
4459	从没	從沒	cóng méi	nunca; nunca lo hizo	never;  never did		从没	FALSE	
4460	醋	醋	cù	vinagre	vinegar		醋	FALSE	
4461	村庄	村莊	cūn zhuāng	aldea; aldea	village; hamlet		村庄	FALSE	
4462	搭	搭	dā	para que coincida, tomar	to match, to take		搭	FALSE	
4463	错过	錯過	cuò guò	extrañar; dejar pasar	miss; let slip		错过	FALSE	
4464	搭配	搭配	dāpèi	arreglar; fósforo	arrange; match		搭配	FALSE	
4465	搭档	搭檔	dādàng	pareja	partner		搭档	FALSE	
4466	打动	打動	dǎ dòng	mover; tocar	move; touch		打动	FALSE	
4467	打断	打斷	dǎ duàn	romper; interrumpir; fractura	break; interrupt; fracture		打断	FALSE	
4468	打牌	打牌	dǎ pái	jugar a las cartas; jugar mah-jong	play cards; play mah-jong		打牌	FALSE	
4469	打发	打發	dǎ fa	enviar; despacho; despedir	send; dispatch; dismiss		打发	FALSE	
4470	打官司	打官司	dǎguānsi	participar en una demanda	To engage in a lawsuit		打官司	FALSE	
4471	打印机	打印機	dǎ yìn jī	impresora	printer		打印机	FALSE	
4472	大道	大道	dà dào	carretera principal; avenida	main road; avenue		大道	FALSE	
4473	打造	打造	dǎ zào	construir; hacer; creación	build; make; creation		打造	FALSE	
4474	大街	大街	dà jiē	avenida; calle; calle principal	avenue; street; main street		大街	FALSE	
4475	大米	大米	dà mǐ	arroz	rice		大米	FALSE	
4476	大批	大批	dà pī	gran cantidad; un inteligente; legión	large quantity; a smart of; legion		大批	FALSE	
4477	大赛	大賽	dà sài	concurso	contest		大赛	FALSE	
4478	大师	大師	dà shī	gran maestro; gran maestro; maestro	great master; grandmaster; master		大师	FALSE	
4479	大力	大力	dà lì	energético; enérgicamente; vigorosamente	energetic; energetically; vigorously		大力	FALSE	
4480	大使	大使	dà shǐ	embajador; enviado	ambassador; envoy		大使	FALSE	
4481	待会儿	待會兒	dāi huìr	al poco tiempo; más tarde	after a while; later		待会儿	FALSE	
4482	担忧	擔憂	dān yōu	preocuparse; estar ansioso; miedo	worry; be anxious; trepidation		担忧	FALSE	
4483	诞生	誕生	dànshēng	nacer	Be born		诞生	FALSE	
4484	单打	單打	dān dǎ	individual	singles		单打	FALSE	
4485	党	黨	dǎng	fiesta	party		党	FALSE	
4486	当	當	dāng	cuando	When		当	TRUE	
4487	当天	當天	dāng tiān	ese día	that day		当天	FALSE	
4488	当成	當成	dāng chéng	respecto; tratar como; llevar	regard; treat as; take		当成	FALSE	
4489	档	檔	dàng	encasillar; archivos; archivo; travesaño; calificación	pigeonhole; files; archives; crosspiece; grade		档	FALSE	
4490	当作	當作	dàng zuò	considerar como; tratar como	regard as; treat as		当作	FALSE	
4491	档案	檔案	dàng’àn	archivo	archives		档案	FALSE	
4492	到期	到期	dào qī	maduro; expirar; se vencio; madurez	mature; expire; become due; maturity		到期	FALSE	
4493	盗版	盜版	dào bǎn	piratería; copia ilegal	piracy; illegal copy		盗版	FALSE	
4494	岛	島	dǎo	isla	island		岛	FALSE	
4495	道教	道教	dào jiào	taoísmo	Taoism		道教	FALSE	
4496	道歉	道歉	dàoqiàn	disculparse	apologize		道歉	FALSE	
4497	低温	低溫	dī wēn	baja temperatura; hipotermia; microtermo	Low temperature; hypothermia; microtherm		低温	FALSE	
4498	低头	低頭	dī tóu	cabeza abajo; cabeza baja; entregar	head down; lower one’s head; submit		低头	FALSE	
4499	抵达	抵達	dǐdá	llegar	Arrive		抵达	FALSE	
4500	抵抗	抵抗	dǐkàng	resistencia	resistance		抵抗	FALSE	
4501	地名	地名	dì míng	ponga su nombre	place name		地名	FALSE	
4502	地板	地板	dì bǎn	piso	floor		地板	FALSE	
4503	地下室	地下室	dì xià shì	sótano; cava	basement; cellar		地下室	FALSE	
4504	电动	電動	diàn dòng	conducido por motor; impulsado por la energía; eléctrico	motor-driven; power-driven; electric		电动	FALSE	
4505	滴	滴	dī	gota	drop		滴	FALSE	
4506	电车	電車	diàn chē	tranvía; tranvía; tranvía; trolebús; carretilla	tram; tramcar; streetcar; trolleybus; trolley		电车	FALSE	
4507	电器	電器	diàn qì	aparato eléctrico; equipo eléctrico	electric appliance; electrical equipment		电器	FALSE	
4508	电力	電力	diàn lì	electricidad; energia electrica	electricity; electric power		电力	FALSE	
4509	吊	弔	diào	grua	crane		吊	FALSE	
4510	调研	調研	diào yán	investigación; investigación	research; investigation		调研	FALSE	
4511	定价	定價	dìng jià	arreglar un precio; fijar precio; precio fijo; fijación de precios	fix a price; set price; fixed price; pricing		定价	FALSE	
4512	定时	定時	dìng shí	momento; tiempo definido	timing; definite time		定时	FALSE	
4513	跌	跌	diē	caer	fall		跌	FALSE	
4514	定位	定位	dìng wèi	localizar; ubicación; posicionamiento; registro	locate; location; positioning; registration		定位	FALSE	
4515	斗争	鬥爭	dòuzhēng	lucha	Struggle		斗争	FALSE	
4516	动画	動畫	dòng huà	dibujos animados; animación	cartoon; animation		动画	FALSE	
4517	毒品	毒品	dúpǐn	narcóticos	narcotics		毒品	FALSE	
4518	赌	賭	dǔ	jugar; apuesta	gamble; bet		赌	FALSE	
4519	赌博	賭博	dǔbó	juego	gambling		赌博	FALSE	
4520	端	耑	duān	fin	end		端	FALSE	
4521	都市	都市	dū shì	metrópoli; ciudad	metropolis; city		都市	FALSE	
4522	端午节	端午節	uānwǔjié	el festival del barco del dragon	The Dragon Boat Festival		端午节	FALSE	
4523	短片	短片	duǎn piàn	cortometraje	short film		短片	FALSE	
4524	渡	渡	dù	cruz; transportar; sacar del apuro; balsear; cruce	cross; ferry; tide over; ferry across; crossing		渡	FALSE	
4525	队伍	隊伍	duìwu	rango	Ranks		队伍	FALSE	
4526	对外	對外	duì wài	extranjero; externo	foreign; external		对外	FALSE	
4527	对抗	對抗	duìkàng	combate	Combat		对抗	FALSE	
4528	多半	多半	duō bàn	mayoría; la mayor parte; principalmente; probablemente	most; the greater part; chiefly; probably		多半	FALSE	
4529	多方面	多方面	duō fāng miàn	multifacético; en muchos aspectos; de muchos lados	multifaceted; in many aspects; many-sided		多方面	FALSE	
4530	多媒体	多媒體	duō méi tǐ	multimedia	multimedia		多媒体	FALSE	
4531	夺	奪	duó	aprovechar; arrebatar; robar; contender por; privar; decidir	seize; snatch; rob; contend for; deprive; decide		夺	FALSE	
4532	蹲	蹲	dūn	ponerse en cuclillas	squat		蹲	FALSE	
4533	夺取	奪取	duó qǔ	aprovechar; arrancar arrebatar; luchar por; arrebatar; tomando	seize; wrest; strive for; snatch; taking		夺取	FALSE	
4534	恩人	恩人	ēn rén	benefactor	benefactor		恩人	FALSE	
4535	儿科	兒科	ér kē	pediatría; departamento pediátrico	pediatrics; pediatric department		儿科	FALSE	
4536	发病	發病	fā bìng	comienzo; morbosidad; patogénesis; brote; caer enfermo	onset; morbidity; pathogenesis; outbreak; fall ill		发病	FALSE	
4537	发电	發電	fā diàn	genera electricidad; generación de energía	generate electricity; power generation		发电	FALSE	
4538	发放	發放	fā fàng	proporcionar; conceder; extender; repartir; asunto	provide; grant; extend; give out; issue		发放	FALSE	
4539	发起	發起	fā qǐ	iniciado; patrocinador; comenzar; lanzamiento	initiate; sponsor; start; launch		发起	FALSE	
4540	发怒	發怒	fā nù	enfadarse; montar en cólera; estallar; suspiro	get angry; fly into a rage; flare up; huff		发怒	FALSE	
4541	发言人	發言人	fā yán rén	portavoz; portavoz; direccionista; presidente	spokesman; spokesperson; addressor; prolocutor		发言人	FALSE	
4542	法庭	法庭	fǎ tíng	corte; tribunal	court; tribunal		法庭	FALSE	
4543	发炎	發炎	fāyán	inflamación	inflammation		发炎	FALSE	
4544	番	番	fān	alguno	Some		番	FALSE	
4545	番茄	番茄	fān qié	tomate	tomato		番茄	FALSE	
4546	凡是	凡是	fánshì	todo	All		凡是	FALSE	
4547	法语	法語	fǎ yǔ	idioma francés	French language		法语	FALSE	
4548	繁殖	繁殖	fánzhí	reproducción	Reproduction		繁殖	FALSE	
4549	反问	反問	fǎnwèn	pregunta retórica	rhetorical question		反问	FALSE	
4550	反响	反響	fǎn xiǎng	repercusión; eco; reverberación; reacción	repercussion; echo; reverberation; reaction		反响	FALSE	
4551	犯规	犯規	fàn guī	falta	foul		犯规	FALSE	
4552	犯	犯	fàn	comprometerse; ofender; violar; trabajo en contra; delincuente	commit; offend; violate; work against; criminal		犯	FALSE	
4553	反抗	反抗	fǎnkàng	resistencia	Resistance		反抗	FALSE	
4554	犯罪	犯罪	fàn zuì	cometer un delito; ofensa; delito	commit a crime; offense; crime		犯罪	FALSE	
4555	防守	防守	fángshǒu	defensa	Defense		防守	FALSE	
4556	房价	房價	fáng jià	precio de la casa	house price		房价	FALSE	
4557	防范	防範	fáng fàn	estar alerta; vigilar	be on guard; keep a lookout		防范	FALSE	
4558	仿佛	彷彿	fǎngfú	como si	as if		仿佛	FALSE	
4559	飞船	飛船	fēi chuán	astronave; dirigible; dirigible; areoboat; vehículo	spaceship; airship; dirigible; areoboat; vehicle		飞船	FALSE	
4560	飞行员	飛行員	fēi xíng yuán	aviador; piloto	aviator; pilot		飞行员	FALSE	
4561	肺	肺	fèi	pulmón	lung		肺	FALSE	
4562	分工	分工	fēn gōng	división del trabajo; divide el trabajo	division of labor; divide the work		分工	FALSE	
4563	愤怒	憤怒	fènnù	enojo	anger		愤怒	FALSE	
4564	分裂	分裂	fēnliè	división	division		分裂	FALSE	
4565	峰会	峰會	fēng huì	cumbre; cumbre	summit; summit meeting		峰会	FALSE	
4566	奉献	奉獻	fèngxiàn	dedicar	dedicate		奉献	FALSE	
4567	风暴	風暴	fēngbào	tormenta	Storm		风暴	FALSE	
4568	佛教	佛教	fó jiào	budismo	Buddhism		佛教	FALSE	
4569	佛	髴	fó	buda; budismo	Buddha; Buddhism		佛	FALSE	
4570	服	服	fú	ropa; vestido; atender; llevar; estar convencido; estar acostumbrado a	clothes; dress; serve; take; be convinced; be accustomed to		服	FALSE	
4571	父女	父女	fù nǚ	padre e hija	father and daughter		父女	FALSE	
4572	父子	父子	fù zǐ	padre e hijo	father and son		父子	FALSE	
4573	负	負	fù	negativo; carga; pérdida; fracaso; oso; llevar; perder; deber	negative; load; loss; defeat; bear; carry; lose; owe		负	FALSE	
4574	浮	浮	fú	flotar; nadar; superficial; móvil; temporario; piedra pómez	float; swim; superficial; movable; temporary; pumice		浮	FALSE	
4575	妇女	婦女	fùnǚ	mujer	Woman		妇女	FALSE	
4576	副（形）	副	fù	secundario; auxiliar; subsidiario	secondary; auxiliary; subsidiary		副	FALSE	
4577	复苏	復蘇	fù sū	resucitar; recuperación; ven a; reanimar	resuscitate; recovery; come to; revive		复苏	FALSE	
4578	富人	富人	fù rén	los ricos	the rich		富人	FALSE	
4579	改装	改裝	gǎi zhuāng	reembolsar; repararse; reequipar	repack; refit; reequip		改装	FALSE	
4580	干涉	干涉	gānshè	interferencia	interference		干涉	FALSE	
4581	肝	肝	gān	hígado	liver		肝	FALSE	
4582	富有	富有	fù yǒu	rico; adinerado; riqueza; abundar	rich; wealthy; richness; abound		富有	FALSE	
4583	杆	桿	gān	polo; personal	pole; staff		杆	FALSE	
4584	赶不上	趕不上	gǎn bú shàng	no puedo ponerse al día con; quedarse atrás; no puedo seguir al día	can’t catch up with; fall behind; can’t keep up		赶不上	FALSE	
4585	赶上	趕上	gǎn shàng	adelantar; ponerse al día; emular; mantenga	overtake; catch up; emulate; keep up		赶上	FALSE	
4586	赶忙	趕忙	gǎn máng	apurarse; acelerar; darse prisa; rápidamente	hurry; hasten; make haste; quickly		赶忙	FALSE	
4587	刚好	剛好	gāng hǎo	justo; exactamente; suceder a	just; exactly; happen to		刚好	FALSE	
4588	感人	感人	gǎn rén	moviente; conmovedor	moving; touching		感人	FALSE	
4589	岗位	崗位	gǎngwèi	correo	post		岗位	FALSE	
4590	港口	港口	gǎngkǒu	puerto	Port		港口	FALSE	
4591	高层	高層	gāo céng	nivel alto; clase alta; alto	high level; high class; high-rise		高层	FALSE	
4592	敢于	敢於	gǎn yú	atreverse a; ser audaz en; tener el coraje para; empresa	dare to; be bold in; have the courage to; venture		敢于	FALSE	
4593	高档	高檔	gāodàng	alto grado	High-grade		高档	FALSE	
4594	高峰	高峰	gāofēng	cima	peak		高峰	FALSE	
4595	高等	高等	gāo děng	más alto; avanzado; alto; de un nivel superior	higher; advanced; high; of a higher level		高等	FALSE	
4596	高考	高考	gāo kǎo	examen de ingreso a la universidad	college entrance examination		高考	FALSE	
4597	高科技	高科技	gāo kē jì	alta tecnología; alta tecnología	high technology; high tech		高科技	FALSE	
4598	稿子	稿子	gǎo zi	manuscrito; borrador; bosquejo	manuscript; draft; sketch		稿子	FALSE	
4599	高手	高手	gāo shǒu	maestro; maestro del pasado; mano maestra; as	master; past master; master hand; ace		高手	FALSE	
4600	歌词	歌詞	gē cí	lírica; letra; libreto	lyric; lyrics; libretto		歌词	FALSE	
4601	歌星	歌星	gē xīng	cantante; estrella de canto	singer; singing star		歌星	FALSE	
4602	革新	革新	gé xīn	innovación; renovación	innovation; renovation		革新	FALSE	
4603	工商	工商	gōng shāng	industria y comercio	industry and commerce		工商	FALSE	
4604	公	公	gōng	público; justo; imparcial; masculino; asuntos publicos; hacer público	public; fair; impartial; male; public affairs; make public		公	FALSE	
4605	更是	更是	gèng shì	más; aún más	more; even more		更是	FALSE	
4606	公鸡	公雞	gōng jī	polla; gallo	cock; rooster		公鸡	FALSE	
4607	公众	公眾	gōng zhòng	público	public		公众	FALSE	
4608	公安	公安	gōng ān	seguridad pública; policía; ministro de seguridad pública	public security; police; ministry of public security		公安	FALSE	
4609	歌唱	歌唱	gē chàng	cantar; cantando	sing; singing		歌唱	FALSE	
4610	攻击	攻擊	gōngjī	ataque	attack		攻击	FALSE	
4611	供给	供給	gōngjǐ	suministrar	supply		供给	FALSE	
4612	宫	宮	gōng	palacio; templo; útero; lugar para la recreación	palace; temple; uterus; place for recreation		宫	FALSE	
4613	公主	公主	gōngzhǔ	princesa	princess		公主	FALSE	
4614	巩固	鞏固	gǒnggù	consolidar	consolidate		巩固	FALSE	
4615	贡献	貢獻	gòngxiàn	contribución	contribution		贡献	FALSE	
4616	孤独	孤獨	gūdú	solitario	lonely		孤独	FALSE	
4617	孤儿	孤兒	gū ér	huérfano	orphan		孤儿	FALSE	
4618	古典	古典	gǔdiǎn	clásico	classical		古典	FALSE	
4619	构建	構建	gòu jiàn	estructura; construir	structure; construct		构建	FALSE	
4620	股	股	gǔ	hermético; parte; compartir; hebra	thigh; portion; share; strand		股	FALSE	
4621	姑姑	姑姑	gūgu	tía	aunt		姑姑	FALSE	
4622	股票	股票	gǔpiào	comparte; existencias	shares; stock		股票	FALSE	
4623	故障	故障	gùzhàng	falla	fault		故障	FALSE	
4624	顾	顧	gù	mira a; cuidar; asistir; dar la vuelta y mirar	look at; look after; attend; turn around and look at		顾	FALSE	
4625	刮	颳	guā	rascar; afeitar; lana; extorsionar; explotar; afeitado	scratch; shave; fleece; extort; blow; shaving		刮	FALSE	
4626	拐	拐	guǎi	secuestrar; secuestrar; doblar; muleta	abduct; kidnap; turn; crutch		拐	FALSE	
4627	关爱	關愛	guān ài	cuidado; cariñoso	care; caring		关爱	FALSE	
4628	关联	關聯	guān lián	relevancia; pertinencia; estar relacionado; estar conectado; estar vinculado	relevance; relevancy; be related; be connected; be linked		关联	FALSE	
4629	观光	觀光	guānguāng	pasear	Sightseeing		观光	FALSE	
4630	官司	官司	guān si	demanda judicial	lawsuit		官司	FALSE	
4631	管道	管道	guǎn dào	tubería; canal; túnel; tubería; tubería	pipeline; channel; tunnel; piping; tubing		管道	FALSE	
4632	广阔	廣闊	guǎngkuò	ancho	wide		广阔	FALSE	
4633	股东	股東	gǔdōng	accionista	stockholder		股东	FALSE	
4634	光辉	光輝	guānghuī	gloria	Glory		光辉	FALSE	
4635	轨道	軌道	guǐdào	pista	track		轨道	FALSE	
4636	跪	跪	guì	arrodillarse	kneel		跪	FALSE	
4637	国产	國產	guó chǎn	doméstico; hecho en el país de uno	domestic; made in one’s country		国产	FALSE	
4638	国会	國會	guó huì	parlamento; congreso	parliament ; congress		国会	FALSE	
4639	国旗	國旗	guó qí	bandera nacional	national flag		国旗	FALSE	
4640	国王	國王	guówáng	rey	king		国王	FALSE	
4641	果酱	果醬	guǒ jiàng	mermelada; chapotear; mermelada	jam; squish; marmalade		果酱	FALSE	
4642	果树	果樹	guǒ shù	fruiter; árbol de frutas	fruiter; fruit tree		果树	FALSE	
4643	国歌	國歌	guó gē	himno nacional	national anthem		国歌	FALSE	
4644	过后	過後	guò hòu	después; más tarde; después	afterwards; later; after		过后	FALSE	
4645	过渡	過渡	guòdù	transición	transition		过渡	FALSE	
4646	海报	海報	hǎi bào	póster; programa	poster; playbill		海报	FALSE	
4647	过时	過時	guò shí	obsoleto; outkate; outmode; fuera de estilo	obsolete; outdate; outmode; out of style		过时	FALSE	
4648	海浪	海浪	hǎi làng	ola del mar	sea wave		海浪	FALSE	
4649	海外	海外	hǎi wài	exterior; en el extranjero	overseas; abroad		海外	FALSE	
4650	海底	海底	hǎi dǐ	fondo de mar; mar	seabed ; seafloor		海底	FALSE	
4651	海军	海軍	hǎi jūn	armada	navy		海军	FALSE	
4652	海洋	海洋	hǎiyáng	océano	ocean		海洋	FALSE	
4653	海湾	海灣	hǎi wān	bahía; golfo	bay; gulf		海湾	FALSE	
4654	好转	好轉	hǎo zhuǎn	mejorar; mejorar	get better; improve		好转	FALSE	
4655	好容易	好容易	hǎoróngyì	con gran dificultad	with great difficulty		好容易	FALSE	
4656	好学	好學	hào xué	estudioso; aficionado al aprendizaje	studious; fond of learning		好学	FALSE	
4657	好似	好似	hǎo sì	parecer; parecerse a	seem; be like		好似	FALSE	
4658	合约	合約	hé yuē	tratado; contrato; acuerdo; trato	treaty; contract; arrangement; deal		合约	FALSE	
4659	核心	核心	héxīn	centro	core		核心	FALSE	
4660	黑夜	黑夜	hēi yè	noche	night		黑夜	FALSE	
4661	和谐	和諧	héxié	armonioso	Harmonious		和谐	FALSE	
4662	很难说	很難說	hěn nán shuō	difícil de decir	hard to say		很难说	FALSE	
4663	横	橫	héng	horizontal; duro e irrazonable; perverso	horizontal; harsh and unreasonable; perverse		横	TRUE	
4664	衡量	衡量	héng liáng	pesar; medida; escala; peso	weigh; measure; scale; weight		衡量	FALSE	
4665	狠	狠	hěn	implacable; implacable; firme; resuelto; reprimir; endurecer	ruthless; relentless; firm; resolute; suppress; harden		狠	FALSE	
4666	宏大	宏大	hóng dà	grandioso; excelente	grand; great		宏大	FALSE	
4667	洪水	洪水	hóngshuǐ	inundación	Flood		洪水	FALSE	
4668	互动	互動	hù dòng	interactivo; interacción	interactive; interaction		互动	FALSE	
4669	忽略	忽略	hūlüè	ignorar	ignore		忽略	FALSE	
4670	户外	戶外	hù wài	exterior	outdoor		户外	FALSE	
4671	护	護	hù	proteger; blindaje	protect; shield		护	FALSE	
4672	花瓶	花瓶	huā píng	florero; jardinero	vase; jardiniere		花瓶	FALSE	
4673	花费	花費	huā fèi	gastar; gastar; costo; gasto	spend; expend; cost; spending		花费	FALSE	
4674	花生	花生	huāshēng	maní	peanut		花生	FALSE	
4675	化解	化解	huà jiě	resolver; disolver; desactivar; solución	resolve; dissolve; defuse; solution		化解	FALSE	
4676	幻想	幻想	huànxiǎng	fantasía	fantasy		幻想	FALSE	
4677	壶	壺	hú	maceta	pot		壶	FALSE	
4678	患者	患者	huànzhě	paciente	Patient		患者	FALSE	
4679	回应	回應	huí yìng	respuesta; responder	response; respond		回应	FALSE	
4680	皇帝	皇帝	huángdì	emperador	Emperor		皇帝	FALSE	
4681	会见	會見	huì jiàn	juntarse con; visitar	meet with; pay a visit		会见	FALSE	
4682	会长	會長	huì zhǎng	presidente; presidente; presidente de una organización	president; chairman; president of an organization		会长	FALSE	
4683	毁	譭	huǐ	destruir; ruina; daño; difamar	destroy; ruin; damage; defame		毁	FALSE	
4684	混	混	hùn	mezcla; confundir; pasar; confundir; llevarse bien con sb.	mix; confuse; pass off; muddle along; get along with sb.		混	FALSE	
4685	绘画	繪畫	huì huà	pintar; dibujar; dibujo; cuadro	paint; draw; drawing; painting		绘画	FALSE	
4686	混乱	混亂	hùnluàn	confusión	confusion		混乱	FALSE	
4687	混合	混合	hùnhé	mezcla	blend		混合	FALSE	
4688	活跃	活躍	huóyuè	activo	active		活跃	FALSE	
4689	火箭	火箭	huǒjiàn	cohete	rocket		火箭	FALSE	
4690	机动车	機動車	jī dòng chē	vehículo de motor	motor vehicle		机动车	FALSE	
4691	昏	昬	hūn	débil; perder el conocimiento; oscuridad; crepúsculo; aburrido; con cabeza de confusión	faint; lose consciousness; dusk; twilight; dull; muddle-headed		昏	FALSE	
4692	机关	機關	jī guān	mecanismo; engranaje; operado por máquina; oficina; organo; intriga	mechanism; gear; machine-operated; office; organ; intrigue		机关	FALSE	
4693	基督教	基督教	jī dū jiào	cristiandad; la religión cristiana; cristiano	Christianity; the Christian religion; Christian		基督教	FALSE	
4694	机械	機械	jīxiè	mecánica	Mechanics		机械	FALSE	
4695	激情	激情	jīqíng	pasión	Passion		激情	FALSE	
4696	吉祥	吉祥	jíxiáng	afortunado; propicio	lucky; auspicious		吉祥	FALSE	
4697	极端	極端	jíduān	extremo	extreme		极端	FALSE	
4698	急救	急救	jí jiù	primeros auxilios; tratamiento de emergencia	first aid; emergency treatment		急救	FALSE	
4699	集	集	jí	recolectar; recolectar; recopilación; antología; feria del estado; parte	gather; collect; collection; anthology; country fair; part		集	FALSE	
4700	疾病	疾病	jíbìng	enfermedad	disease		疾病	FALSE	
4701	加盟	加盟	jiā méng	unirse	join		加盟	FALSE	
4702	吉利	吉利	jí lì	afortunado; propicio; propicio	lucky; auspicious; propitious		吉利	FALSE	
4703	家电	家電	jiā diàn	electrodomésticos	home appliances		家电	FALSE	
4704	家园	家園	jiā yuán	hogar; patria; granja	home; homeland; homestead		家园	FALSE	
4705	嘉宾	嘉賓	jiābīn	invitado distinguido	Distinguished guest		嘉宾	FALSE	
4706	给予	給予	jǐyǔ	dar	give		给予	FALSE	
4707	假日	假日	jià rì	día festivo	holiday		假日	FALSE	
4708	监督	監督	jiāndū	supervisar	supervise		监督	FALSE	
4709	监测	監測	jiān cè	monitor	monitor		监测	FALSE	
4710	捡	撿	jiǎn	levantar	pick up		捡	FALSE	
4711	简介	簡介	jiǎn jiè	breve introducción; sinopsis; resumen	brief introduction; synopsis; summary		简介	FALSE	
4712	剑	劒	jiàn	espada	sword		剑	FALSE	
4713	鉴定	鑑定	jiàndìng	evaluación	Appraisal		鉴定	FALSE	
4714	箭	箭	jiàn	flecha	arrow		箭	FALSE	
4715	将军	將軍	jiāngjūn	general	General		将军	FALSE	
4716	讲课	講課	jiǎng kè	enseñar; conferencia	teach; lecture		讲课	FALSE	
4717	酱	醬	jiàng	salsa; pegar; mermelada; salsa gruesa	sauce; paste; jam; thick sauce		酱	FALSE	
4718	骄傲	驕傲	jiāo’ào	orgulloso	Proud		骄傲	FALSE	
4719	酱油	醬油	jiàngyóu	salsa de soja	soy sauce		酱油	FALSE	
4720	焦点	焦點	jiāodiǎn	enfocar	focus		焦点	FALSE	
4721	尖	尖	jiān	puntiagudo; estridente; afilado; agudo; punto; consejo; arriba	pointed; shrill; sharp; acute; point; tip; top		尖	FALSE	
4722	脚印	腳印	jiǎo yìn	huella; huella; pista	footprint; footmark; track		脚印	FALSE	
4723	教堂	教堂	jiào táng	iglesia; catedral; capilla	church; cathedral; chapel		教堂	FALSE	
4724	教育部	教育部	jiào yù bù	ministerio de educación	Ministry of Education		教育部	FALSE	
4725	接收	接收	jiē shōu	recibir; aceptar; tomar el control; admitir	receive; accept; take over; admit		接收	FALSE	
4726	街头	街頭	jiē tóu	calle	street		街头	FALSE	
4727	觉	覺	jiào	dormir	sleep		觉	FALSE	
4728	节（动）	節	jié	festival; día festivo; articulación; (palabra de medida) economizar; ahorrar; abreviar	festival; holiday; joint; (measure word); economize; save; abridge		节	TRUE	
4729	节假日	節假日	jié jià rì	vacaciones; festival y vacaciones	holidays; festival and holiday		节假日	FALSE	
4730	节能	節能	jié néng	conservación de energía; el ahorro de energía	energy conservation; energy saving		节能	FALSE	
4731	杰出	傑出	jiéchū	pendiente	outstanding		杰出	FALSE	
4732	揭	揭	jiē	arrancar; despegar; descubrir; elevar; exponer; aparecer; traer a la luz	tear off; take off; uncover; lift; expose; show up; bring to light		揭	FALSE	
4733	截止	截止	jiézhǐ	pendiente	due		截止	FALSE	
4734	解	解	jiě	separado; dividir; desatar; aliviar; explicar; entender	separate; divide; untie; allay; explain; understand		解	FALSE	
4735	解说	解說	jiě shuō	explicar oralmente; comentario; definición; narrar	explain orally; comment; definition; narrate		解说	FALSE	
4736	截至	截至	jiézhì	a tiempo)	By (time）		截至	FALSE	
4737	界	界	jiè	perímetro; alcance; medida; reino; grupo; atado	boundary; scope; extent; kingdom; group; bound		界	FALSE	
4738	金额	金額	jīn é	dinero; suma; cantidad	money; sum; amount		金额	FALSE	
4739	节奏	節奏	jiézòu	ritmo	rhythm		节奏	FALSE	
4740	借鉴	借鑒	jièjiàn	tomar un ejemplo por	take example by		借鉴	FALSE	
